"Psychiatric inpatient care, patients per 1000 inhabitants",Marttila,4.2,2.9,2.9,4.8,3.8,3.4,5.3,3.4,3.0,3.0,4.0,5.0,2.4,2.4,2.4,3.5,3.0,5.0,5.0,5.0,3.0,2.5,2.5,2.5
"Psychiatric inpatient care, patients per 1000 inhabitants",Masku,3.1,2.9,3.7,3.4,3.4,2.4,2.7,2.4,2.1,2.6,2.0,2.3,3.1,3.1,3.1,3.0,2.4,2.5,2.0,2.2,2.5,1.4,1.7,1.5
"Psychiatric inpatient care, patients per 1000 inhabitants",Merijärvi,6.6,6.0,7.5,5.3,3.8,6.3,7.9,4.8,8.4,5.8,5.8,7.7,7.7,5.2,7.0,5.3,6.2,5.4,4.5,9.2,6.5,4.6,7.5,8.5
"Psychiatric inpatient care, patients per 1000 inhabitants",Merikarvia,5.2,6.1,7.8,6.8,5.2,6.7,6.6,5.2,4.9,5.6,4.8,4.5,5.5,5.0,2.5,2.5,4.4,6.0,7.4,6.5,4.2,3.6,3.4,4.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Miehikkälä,5.1,5.1,2.0,3.2,2.5,2.1,3.3,3.4,3.1,3.1,3.2,4.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Mikkeli,9.2,8.5,8.9,8.2,9.4,8.2,9.3,9.7,9.7,8.5,6.4,5.4,6.1,5.8,6.0,6.2,6.6,6.7,6.8,6.1,5.0,6.6,6.6,6.1
"Psychiatric inpatient care, patients per 1000 inhabitants",Muhos,5.0,6.5,4.5,4.5,5.1,5.7,5.3,6.4,7.2,7.7,4.9,5.4,4.9,5.3,4.7,5.3,3.4,3.9,6.0,4.2,3.8,5.7,2.7,4.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Multia,6.5,5.2,7.7,7.3,5.4,5.0,2.6,2.6,2.6,4.7,4.2,4.3,4.5,4.5,4.5,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Muonio,2.0,2.4,4.9,3.2,4.1,2.9,7.1,6.3,4.2,3.4,5.4,3.0,4.6,3.8,2.5,4.2,4.3,2.1,3.0,3.9,4.3,4.3,3.1,4.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Muurame,4.0,3.5,3.9,4.6,4.8,4.3,4.3,5.9,2.7,2.7,2.9,3.2,2.4,2.2,2.6,2.1,2.6,3.1,2.4,3.0,3.3,2.2,2.9,2.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Mynämäki,3.3,3.5,3.3,3.4,3.9,4.5,4.7,4.6,4.7,4.0,3.2,3.1,2.1,3.1,2.5,3.2,3.3,3.3,2.8,3.0,3.0,3.8,2.7,2.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Myrskylä,3.0,3.0,4.0,4.0,4.4,4.9,4.4,3.5,3.5,3.5,4.0,6.0,4.5,5.5,2.5,2.5,2.5,2.5,2.6,3.2,3.2,5.0,5.0,5.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Mäntsälä,5.1,4.8,4.3,5.3,4.2,4.2,3.5,4.1,4.6,3.6,4.5,5.1,4.5,3.9,4.2,3.7,4.0,3.4,3.9,4.0,3.2,3.5,3.0,3.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Mänttä-Vilppula,6.0,5.8,4.8,4.7,6.9,5.8,5.1,6.5,8.6,7.7,6.3,6.2,5.3,4.4,6.2,4.2,3.3,4.2,3.7,3.9,5.1,4.7,2.8,2.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Mäntyharju,8.8,7.6,9.2,9.8,8.7,7.0,7.9,8.3,9.1,9.4,8.4,6.4,4.2,4.8,4.3,5.4,4.9,4.5,5.1,5.7,4.8,3.5,6.6,6.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Naantali,4.0,3.6,4.5,4.6,5.5,5.5,4.3,4.7,4.5,4.1,4.6,4.1,3.8,4.3,4.2,2.8,3.5,3.1,3.0,3.3,3.0,2.6,3.2,3.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Nakkila,5.3,4.0,4.9,4.2,6.1,5.8,5.7,5.9,7.8,4.5,4.5,6.1,4.7,4.7,4.6,3.7,5.0,5.6,2.6,2.6,2.5,3.7,3.7,3.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Nivala,5.9,6.9,7.6,6.4,5.7,6.6,5.4,6.0,6.5,6.0,4.9,6.5,5.8,5.6,6.3,7.0,5.1,4.0,5.2,7.0,5.7,5.6,5.1,5.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Nokia,3.8,4.1,3.9,4.6,4.1,4.7,4.8,4.4,4.7,5.5,4.2,3.8,4.2,3.9,3.6,3.8,3.1,3.5,3.9,3.5,3.9,4.0,3.5,3.9
"Psychiatric inpatient care, patients per 1000 inhabitants",Nousiainen,3.3,3.1,3.5,3.0,3.8,3.8,4.7,7.3,4.6,2.9,3.5,3.3,3.1,2.9,3.9,4.3,4.4,2.5,3.6,2.3,1.9,3.0,1.9,3.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Nurmes,4.2,4.0,5.4,5.1,4.7,5.2,5.5,5.8,4.6,4.1,4.6,4.4,4.2,3.6,3.3,3.9,4.2,4.5,4.9,4.9,3.9,5.7,5.5,6.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Nurmijärvi,4.0,3.9,4.6,4.0,4.2,3.5,4.0,3.8,3.8,4.2,4.5,3.6,4.1,4.1,3.5,3.0,3.3,3.3,3.6,3.7,3.5,3.3,2.7,2.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Nykarleby,1.3,2.4,1.9,1.9,2.4,2.6,1.6,1.1,2.3,3.0,2.7,2.7,2.3,2.1,2.4,2.1,1.7,1.7,3.6,2.9,2.3,1.9,2.4,1.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Närpes,3.9,4.5,4.4,4.1,4.6,3.2,3.2,3.4,3.8,2.4,2.9,4.0,3.0,2.8,2.4,2.8,1.9,2.4,2.5,2.3,1.5,1.5,2.4,2.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Orimattila,4.7,4.8,4.8,4.8,3.4,4.6,4.1,5.5,4.9,3.7,4.5,5.3,4.4,4.5,5.2,4.7,4.1,4.1,4.2,4.1,4.0,4.1,4.1,3.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Oripää,5.3,5.3,4.5,5.9,5.2,6.0,6.8,5.9,5.0,3.5,3.5,3.5,4.2,4.2,4.2,4.4,4.4,4.3,5.1,4.5,4.5,4.5,3.8,3.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Orivesi,5.4,3.7,4.9,5.9,7.1,6.5,6.3,7.4,6.3,7.3,6.2,5.9,6.0,6.2,5.2,4.9,4.8,4.6,5.0,3.4,4.4,4.8,4.1,3.1
"Psychiatric inpatient care, patients per 1000 inhabitants",Oulainen,5.7,4.8,6.0,6.7,8.6,6.7,5.6,7.6,8.0,7.4,8.2,8.8,7.0,6.9,4.8,6.0,5.1,6.3,8.2,5.6,7.5,6.8,6.7,4.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Oulu,6.2,6.6,6.3,5.9,5.7,5.9,5.9,5.9,5.8,5.5,4.8,5.3,5.6,4.9,4.1,4.5,4.3,4.7,4.7,5.0,4.6,4.8,4.4,4.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Outokumpu,5.8,6.0,7.0,7.3,7.4,8.5,7.5,7.3,8.3,6.3,5.3,5.6,4.9,6.5,5.7,4.6,5.9,6.6,8.7,5.7,6.9,8.0,7.1,10.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Padasjoki,3.6,6.5,4.5,3.0,5.5,6.3,5.8,5.1,3.7,2.6,4.7,4.2,1.8,1.8,2.5,3.2,2.3,2.0,2.0,3.5,3.5,4.3,3.3,2.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Paimio,5.9,5.9,7.8,7.5,7.3,6.9,6.6,6.7,5.9,5.7,4.7,3.3,3.2,3.4,3.0,2.7,3.7,4.8,4.2,3.7,3.2,3.2,3.1,3.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Paltamo,6.8,6.0,8.1,7.8,5.0,7.2,8.3,7.9,8.5,7.7,9.8,8.1,8.0,7.5,5.9,5.7,7.2,5.5,9.0,7.6,4.9,6.3,6.1,6.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Pargas,7.6,7.4,7.3,6.3,7.3,7.9,6.8,7.3,7.7,7.1,6.9,7.1,6.2,6.4,5.3,5.7,4.7,4.8,4.1,2.9,3.0,2.5,1.7,2.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Parikkala,5.7,5.5,5.9,5.5,4.5,5.8,6.0,4.8,3.5,4.1,6.0,5.5,6.4,3.8,5.0,5.0,4.9,4.0,5.4,4.2,3.2,3.9,3.8,3.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Parkano,7.2,7.7,5.1,6.5,6.2,7.1,6.1,4.9,5.5,3.1,4.6,4.4,4.8,4.4,5.1,6.4,4.3,4.0,4.0,3.9,3.6,4.6,3.4,2.1
"Psychiatric inpatient care, patients per 1000 inhabitants",Pedersöre,2.0,2.8,1.9,1.3,1.3,1.3,0.9,1.9,1.6,1.8,1.1,1.4,1.6,1.3,2.2,2.8,1.8,1.3,3.2,3.0,2.1,2.1,3.0,1.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Pelkosenniemi,5.6,4.9,6.6,5.2,5.2,8.1,10.2,4.9,4.9,4.9,6.0,8.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Pello,4.6,4.7,5.2,3.7,4.6,2.7,5.7,5.0,4.4,5.0,4.8,4.1,5.8,4.0,4.1,4.7,4.2,4.6,4.1,3.0,4.5,6.7,3.1,3.1
"Psychiatric inpatient care, patients per 1000 inhabitants",Perho,4.1,3.2,4.9,3.6,5.7,4.3,7.3,5.0,5.3,5.0,6.8,4.8,5.8,4.4,3.1,4.1,2.4,4.9,2.1,4.0,2.2,4.9,3.0,2.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Pertunmaa,5.1,5.4,5.1,7.4,9.5,10.5,7.3,6.9,6.6,4.1,4.1,5.2,8.6,7.6,7.1,5.0,5.0,8.1,5.3,6.5,6.7,9.1,6.3,3.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Petäjävesi,8.5,7.2,7.8,9.5,5.4,4.9,4.5,4.7,3.9,3.5,3.2,3.0,4.4,3.9,2.7,1.5,2.5,2.8,3.1,3.1,2.1,2.7,3.3,2.5
"Psychiatric inpatient care, patients per 1000 inhabitants",Pieksämäki,8.8,10.0,9.1,9.8,9.5,8.3,8.1,7.4,7.6,7.2,5.7,5.0,4.4,5.4,4.0,4.9,4.6,5.8,5.4,5.8,5.1,5.9,5.4,5.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Pielavesi,6.1,7.4,7.1,6.6,8.1,7.8,7.1,6.0,5.7,5.1,5.1,5.2,4.5,4.8,5.8,4.6,3.0,3.9,4.0,3.6,3.7,5.2,4.1,3.9
"Psychiatric inpatient care, patients per 1000 inhabitants",Pihtipudas,6.5,8.4,6.1,7.0,6.4,5.1,6.4,5.4,6.2,4.1,4.2,4.2,5.0,2.3,3.3,3.3,2.6,3.1,3.5,3.5,2.3,3.1,1.8,2.9
"Psychiatric inpatient care, patients per 1000 inhabitants",Pirkkala,3.2,3.8,3.1,2.5,3.2,3.6,3.5,3.2,3.2,3.3,3.4,3.4,2.6,2.4,2.7,2.2,2.8,2.9,2.8,2.8,3.2,3.2,3.2,2.9
"Psychiatric inpatient care, patients per 1000 inhabitants",Polvijärvi,6.5,3.9,5.9,5.8,6.5,7.0,6.3,6.3,5.0,7.5,5.2,2.9,5.1,3.4,5.2,5.3,5.8,5.2,5.6,7.3,7.4,3.6,4.9,5.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Pomarkku,3.8,4.5,4.6,5.8,6.6,7.1,5.6,6.7,6.4,4.4,5.7,5.8,7.6,3.4,6.2,7.6,4.9,4.6,5.6,6.2,5.8,3.0,5.1,3.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Pori,6.2,5.7,6.5,6.7,7.3,6.9,7.0,7.4,7.8,7.2,7.0,6.5,6.1,6.0,5.8,5.7,5.5,5.5,5.7,5.9,5.7,5.8,5.4,6.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Pornainen,2.9,1.9,2.8,3.6,2.8,1.9,2.9,2.8,2.8,3.4,3.1,2.9,3.3,3.7,2.9,1.8,3.7,2.9,2.4,2.4,2.6,3.0,2.8,2.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Porvoo,5.5,5.0,4.4,4.0,3.5,4.2,3.8,4.0,4.1,4.2,4.3,3.8,4.0,4.0,3.7,3.6,4.0,3.9,3.4,3.2,2.8,3.2,2.6,2.9
"Psychiatric inpatient care, patients per 1000 inhabitants",Posio,5.6,7.1,7.4,6.1,6.7,6.8,12.1,11.3,8.5,6.1,7.0,6.3,8.0,7.1,7.4,5.5,7.0,2.4,5.6,4.4,5.1,6.5,4.3,2.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Pudasjärvi,6.5,7.8,7.1,7.2,6.5,6.1,5.9,6.9,7.1,6.4,7.4,6.3,7.1,6.6,6.2,4.8,5.1,5.6,5.5,6.2,4.6,4.7,3.7,3.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Pukkila,3.1,5.1,5.1,3.0,3.0,3.0,5.5,3.0,2.5,2.5,2.5,2.5,2.9,4.4,3.5,3.6,4.5,4.6,3.7,5.4,3.3,3.2,3.4,3.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Punkalaidun,6.1,7.4,6.9,4.8,4.0,6.1,7.0,5.0,7.7,4.8,5.2,6.2,4.7,5.7,5.8,6.2,4.7,4.7,6.6,4.6,5.7,5.1,5.2,3.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Puolanka,6.0,6.5,4.7,5.6,5.8,7.6,5.7,7.4,6.3,4.2,9.1,5.3,5.8,3.8,2.1,4.7,4.4,4.9,5.0,4.4,6.4,5.7,5.0,5.9
"Psychiatric inpatient care, patients per 1000 inhabitants",Puumala,9.2,8.6,7.5,7.3,7.0,8.2,8.7,8.1,12.9,9.4,6.9,7.4,5.9,5.2,4.3,3.1,4.9,5.0,6.8,4.2,2.8,5.2,3.3,3.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Pyhtää,4.8,5.2,3.6,3.1,3.1,3.7,3.9,3.9,4.3,4.1,3.7,3.7,4.5,3.5,3.2,3.6,3.0,2.5,3.1,3.1,3.5,3.1,2.9,1.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Pyhäjoki,4.4,7.6,7.8,6.8,5.4,5.8,5.0,3.8,6.9,5.3,3.8,6.0,4.8,4.5,5.8,4.0,4.1,6.3,4.5,5.5,4.6,3.9,3.0,3.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Pyhäjärvi,8.9,8.3,8.4,8.5,8.9,8.3,9.9,9.0,7.6,7.2,6.6,6.1,8.2,6.5,6.7,6.4,6.1,5.4,5.0,6.2,7.4,6.2,4.6,4.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Pyhäntä,6.3,7.4,6.4,7.6,9.3,7.6,8.9,6.2,4.7,6.7,4.3,5.7,9.6,5.2,5.1,6.9,4.4,4.4,5.8,3.8,4.3,4.3,3.7,3.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Pyhäranta,6.1,4.4,3.9,4.0,4.0,5.4,5.4,7.2,4.0,3.6,2.2,4.5,4.1,4.1,3.4,3.4,3.4,2.9,4.5,4.5,4.5,3.0,3.1,4.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Pälkäne,7.8,8.3,8.9,8.1,7.7,7.7,7.8,6.9,8.3,7.3,8.1,6.2,7.0,5.3,3.4,2.7,3.0,3.2,4.0,3.0,3.0,3.9,4.1,3.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Pöytyä,4.3,4.2,4.9,5.6,4.8,6.3,5.0,5.6,5.8,5.0,3.6,3.0,3.2,2.4,2.7,2.8,2.2,3.6,2.2,3.3,2.8,2.4,3.2,3.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Raahe,7.8,7.3,8.4,8.1,7.4,7.8,7.5,7.3,7.6,8.0,7.7,8.0,7.9,6.6,6.1,6.4,5.9,6.3,6.8,6.9,5.7,5.3,3.7,3.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Raasepori,7.1,7.2,6.8,5.9,6.9,6.0,6.8,6.1,6.8,8.1,7.3,6.9,5.2,3.7,4.4,4.0,4.3,4.5,4.6,4.5,4.7,3.8,4.2,3.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Raisio,4.5,5.2,5.3,5.4,6.4,4.7,5.2,4.7,4.0,3.6,4.4,4.8,4.8,4.4,4.0,3.8,3.3,3.5,3.8,3.5,3.5,3.1,3.6,3.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Rantasalmi,7.0,4.2,5.8,5.0,4.8,6.6,5.1,3.8,2.9,4.7,3.0,2.8,3.8,3.4,6.3,5.4,3.6,3.7,4.0,2.9,5.6,4.8,2.7,2.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Ranua,3.0,3.9,3.7,4.9,3.3,3.4,4.3,3.3,5.2,3.9,3.0,5.4,5.7,4.1,3.7,6.0,3.0,3.8,3.9,5.0,3.5,2.7,3.3,2.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Rauma,6.3,5.2,6.0,5.7,6.5,6.3,6.2,6.4,6.8,6.2,6.2,6.0,5.4,4.3,4.3,3.6,4.2,4.4,4.1,4.6,4.2,3.9,3.9,3.9
"Psychiatric inpatient care, patients per 1000 inhabitants",Rautalampi,9.1,10.2,9.8,10.2,6.7,7.3,10.0,11.4,10.5,8.5,6.9,6.3,2.9,5.0,5.0,2.7,3.3,4.9,5.9,4.8,5.6,4.3,5.4,3.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Rautavaara,9.3,8.3,10.7,11.9,10.3,10.0,5.3,6.5,6.2,6.8,6.9,4.9,5.5,5.6,3.4,5.2,4.1,6.5,5.5,4.4,8.3,4.6,7.4,6.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Rautjärvi,3.2,5.9,6.2,4.1,5.1,4.9,5.4,5.3,7.6,8.9,7.9,6.5,4.8,5.4,8.5,4.5,3.2,4.9,3.9,4.6,7.0,3.2,5.2,4.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Reisjärvi,9.8,11.0,9.7,10.1,11.2,10.3,9.8,6.3,7.7,8.9,7.4,6.3,8.8,8.5,6.2,5.5,6.7,3.9,5.5,6.3,4.4,2.2,2.7,3.5
"Psychiatric inpatient care, patients per 1000 inhabitants",Riihimäki,7.3,7.4,7.4,7.3,7.3,7.1,7.5,7.1,7.4,7.7,6.4,6.2,5.2,4.3,4.0,4.0,4.9,4.4,4.7,5.0,3.8,3.8,4.0,4.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Ristijärvi,10.6,7.4,3.5,5.9,8.4,6.2,5.0,3.2,7.8,4.6,5.3,6.0,6.2,4.9,7.8,5.2,5.4,5.4,5.4,4.7,8.1,0.0,0.0,0.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Rovaniemi,5.6,6.6,6.7,6.2,6.8,6.9,7.2,7.2,6.4,5.9,5.9,5.8,5.5,4.8,4.9,6.1,5.7,4.8,5.5,5.3,5.0,4.8,4.6,4.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Ruokolahti,3.4,2.6,3.8,2.8,4.9,4.4,4.8,5.8,5.9,5.8,4.1,3.0,3.8,3.5,2.6,4.0,2.5,4.2,3.1,4.6,3.3,3.3,3.7,2.5
"Psychiatric inpatient care, patients per 1000 inhabitants",Ruovesi,3.9,3.9,5.4,4.0,5.7,4.1,6.8,7.1,4.9,5.7,7.7,8.1,6.2,5.0,4.9,5.2,3.3,4.5,3.6,4.4,4.3,4.3,3.4,3.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Rusko,2.1,3.0,3.7,1.3,4.1,3.2,3.0,3.7,3.1,2.4,2.6,3.2,3.0,3.5,2.8,2.8,2.8,2.6,3.0,3.3,2.2,1.9,2.0,2.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Rääkkylä,9.1,6.5,7.9,7.1,6.1,6.3,4.3,5.9,6.7,4.6,5.1,4.7,2.4,2.8,2.9,3.4,3.1,6.0,6.0,2.8,2.9,4.4,2.6,3.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Saarijärvi,6.3,5.2,5.7,5.0,5.3,4.3,4.2,4.4,3.0,3.1,3.5,2.4,3.0,3.2,2.2,3.2,3.0,1.6,2.4,1.5,1.4,1.9,2.0,2.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Salla,5.4,4.8,7.7,5.2,7.0,7.7,8.5,8.9,9.5,7.8,8.4,5.7,3.8,6.4,4.0,7.5,5.7,5.0,4.9,5.3,4.1,2.9,3.6,3.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Salo,7.5,8.0,7.6,7.4,8.0,8.3,8.4,8.6,7.8,6.5,5.8,5.4,4.6,4.6,4.5,4.2,4.1,4.1,3.8,3.9,3.8,4.1,3.5,3.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Saltvik,0.0,5.3,5.3,4.0,6.4,2.9,3.5,3.5,6.3,3.3,3.9,4.4,3.8,6.6,6.6,4.9,5.4,4.3,0.0,0.0,0.0,5.6,5.6,6.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Sastamala,7.6,8.1,8.2,8.1,7.8,8.3,9.1,8.4,7.7,6.3,6.1,6.9,6.5,6.4,6.1,6.6,5.4,5.8,5.8,5.9,5.2,6.1,4.7,4.8
"Psychiatric inpatient care, patients per 1000 inhabitants",Sauvo,6.0,4.6,5.2,8.0,7.6,7.5,6.9,6.1,5.9,4.9,6.2,2.3,4.6,4.3,3.7,3.0,3.3,4.3,4.0,2.4,4.4,3.0,2.4,2.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Savitaipale,5.7,6.7,5.8,6.9,6.5,4.4,2.9,4.4,5.2,5.8,5.2,6.6,2.7,6.4,4.9,4.4,5.9,4.9,4.7,5.0,4.5,3.4,4.3,4.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Savonlinna,5.5,4.8,5.6,5.3,5.9,6.8,6.4,6.2,5.6,5.9,5.5,4.3,5.0,4.9,4.2,4.8,5.7,5.5,6.7,6.4,6.3,6.5,2.5,2.5
"Psychiatric inpatient care, patients per 1000 inhabitants",Savukoski,4.1,7.7,7.1,6.0,6.0,4.8,4.8,4.8,4.1,7.6,6.8,7.8,8.9,5.3,5.4,5.7,4.8,5.9,6.9,5.1,5.1,5.1,5.1,5.1
"Psychiatric inpatient care, patients per 1000 inhabitants",Seinäjoki,6.8,7.0,6.9,7.5,7.3,6.8,6.2,6.6,6.3,5.7,5.2,4.9,4.7,4.8,5.3,5.3,5.2,5.1,5.5,5.6,4.9,4.9,4.9,5.9
"Psychiatric inpatient care, patients per 1000 inhabitants",Sievi,8.2,8.4,7.3,7.7,6.9,7.5,6.5,6.3,6.2,4.5,7.2,6.2,5.5,5.4,8.0,7.6,6.7,3.2,4.6,5.7,5.4,5.4,4.4,3.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Siikainen,5.1,4.2,4.3,4.3,8.8,5.6,5.0,6.9,6.0,5.9,6.0,5.4,3.7,3.1,4.4,6.8,6.8,6.8,3.4,3.7,3.7,3.7,8.4,8.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Siikajoki,5.8,5.8,5.9,6.1,7.5,7.9,6.3,7.4,5.9,5.4,6.2,6.9,5.4,4.3,3.1,3.5,4.7,4.3,3.6,4.9,5.0,3.6,3.5,3.1
"Psychiatric inpatient care, patients per 1000 inhabitants",Siikalatva,6.3,5.4,8.2,7.1,7.5,7.0,6.2,6.6,5.3,8.7,6.6,5.9,5.8,5.0,5.5,5.1,4.3,5.5,4.2,2.9,2.9,2.7,3.8,2.2
"Psychiatric inpatient care, patients per 1000 inhabitants",Siilinjärvi,7.6,6.3,7.4,7.0,6.8,7.5,6.7,6.7,6.8,5.8,4.7,4.2,5.2,4.8,3.8,3.9,3.7,4.6,5.3,3.6,4.3,4.7,4.4,5.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Simo,3.3,3.4,3.7,4.8,5.7,5.8,3.9,3.1,3.9,4.3,3.7,2.6,2.3,2.4,3.0,2.2,4.4,3.2,5.3,2.7,3.1,1.7,5.2,4.6
"Psychiatric inpatient care, patients per 1000 inhabitants",Sipoo,4.4,4.2,4.1,4.3,3.2,2.9,3.7,3.7,3.1,3.3,3.3,3.5,3.5,2.7,3.5,3.1,3.8,3.5,3.1,2.6,1.8,3.0,2.2,2.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Siuntio,4.1,6.1,5.6,6.8,6.2,6.8,5.2,3.6,4.1,4.5,3.8,3.6,4.1,3.4,3.4,3.4,2.1,4.4,2.9,2.4,3.7,4.0,3.2,3.4
"Psychiatric inpatient care, patients per 1000 inhabitants",Sodankylä,5.2,4.2,3.8,4.9,6.6,5.6,6.2,5.0,5.0,4.2,5.2,4.7,4.8,4.6,4.2,4.7,4.3,4.3,4.7,3.3,2.5,3.7,3.0,2.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Soini,7.5,8.4,10.3,10.1,10.1,8.4,5.4,6.3,6.1,6.2,8.4,9.3,8.6,3.9,2.6,3.1,2.7,4.3,2.9,2.9,3.0,3.6,3.6,3.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Somero,7.8,8.0,6.5,7.6,6.9,8.0,8.4,7.1,7.4,6.6,6.3,4.4,3.0,3.1,3.8,3.6,4.5,3.6,4.9,4.0,4.5,4.0,2.1,2.1
"Psychiatric inpatient care, patients per 1000 inhabitants",Sonkajärvi,7.0,6.6,8.9,6.6,7.2,8.1,8.2,7.9,7.0,6.0,5.1,5.4,7.1,5.2,6.0,4.2,4.5,4.4,5.3,1.3,5.5,2.6,4.6,5.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Sotkamo,3.7,3.4,3.6,3.8,3.7,3.7,4.1,4.2,3.5,3.5,4.1,4.6,3.5,3.8,4.4,4.3,4.7,4.2,3.8,4.3,4.0,2.7,3.9,2.7
"Psychiatric inpatient care, patients per 1000 inhabitants",Sottunga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Sulkava,4.6,4.1,4.8,6.0,7.7,2.8,4.8,4.2,4.6,5.1,2.4,4.2,2.1,3.6,2.9,4.8,3.8,5.0,3.2,5.2,5.6,5.3,5.3,5.3
"Psychiatric inpatient care, patients per 1000 inhabitants",Sund,0.0,12.6,12.6,7.7,9.8,6.8,6.8,8.8,8.8,8.8,8.8,5.8,5.8,4.9,5.8,4.8,6.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0
"Psychiatric inpatient care, patients per 1000 inhabitants",Suomussalmi,4.8,3.9,4.3,3.9,3.7,4.5,4.4,4.3,5.4,4.4,5.8,5.3,5.4,4.4,5.2,5.3,4.8,3.6,5.0,5.7,4.6,4.1,3.9,4.6
