municipality,year,Life_support,Pension benefits_excl_guaranteed_pension,Pension_support,Pensioner_housing_allowance,Special_care_allowance,School_travel_allowance,Rehabilitation,Rehabilitation_allowance,Child_benefit,Child_care_allowances,Special_support_for_immigrants,Student_loan_repayment,Student_loan_interest_subsidy,Student_loan_reduction,Study_support,Family_leave_allowance,Basic_income_support,Medical_benefits,Sickness_benefits,Military_allowance,Guaranteed_pension,Unemployment_insurance,Disability_benefits,Parental_allowance,Annual_holiday_expense_allowance,Temporary_power_support,General_housing_allowance,Maternity_allowance
Mariehamn,2018,79.92307692,816.6923077,0,281.7692308,6.666666667,4,58.15384615,13.53846154,1124.923077,7,0,5,8,9,65.36363636,9.166666667,0,3301.384615,175.7692308,5.333333333,132.1538462,9.333333333,404.9230769,101.4615385,12.90909091,6,324.5384615,4
Mariehamn,2019,90.23076923,813.0769231,0,294.6923077,7,4,60.69230769,14.69230769,1101.461538,7,0,5,8,4,64.58333333,11,0,3323.846154,173.4615385,4,139.3846154,8.333333333,398.6923077,87.61538462,9.857142857,6,314.8461538,4
Mariehamn,2020,99.46153846,882,0,307.8461538,7,4,68.76923077,12.30769231,1093.461538,7,0,7,8,4,56.30769231,8.5,0,3277.230769,182.0769231,5.25,166.6923077,6.833333333,447.6923077,92.76923077,11.83333333,6,350.3846154,4
Mariehamn,2021,91.23076923,870.4615385,0,310.0769231,7,4,89.15384615,17.61538462,1076.461538,7,0,6.5,8,4,62.84615385,13.5,0,3345.461538,221.9230769,4.444444444,161.9230769,5.25,457,86.61538462,11,6,375.6153846,4
Mariehamn,2022,75.92307692,844.1538462,0,301.9230769,4.5,4,100.5384615,20.53846154,1064.461538,2,0,6,8,4,65.16666667,12.33333333,0,3393,400.4615385,5.142857143,165,3.666666667,449.2307692,96.69230769,8.75,6,341.7692308,4
Mariehamn,2023,85.92307692,841.8461538,0,298.9230769,10,4,100.3846154,26.69230769,1079.461538,0,0,9,8,4,60.30769231,14,0,3477.076923,198.0769231,5,167.6153846,6,476.5384615,89.76923077,9.25,6,345.1538462,4
Mariehamn,2024,86.5,837.75,0,326.75,5,4,91.625,20.25,1076.25,0,0,9,8,4,49.125,5,0,3031.375,120.25,4,170.625,6,490.25,86.25,6.333333333,6,396.125,4
Marttila,2008,86.5,0,0,0,5,64,32,20,200,54,0,9,8,4,55,5,0,1639,141,4,170.625,44,0,49,6,6,0,18
Marttila,2009,0,0,0,0,4,61,26,12,202,57,0,9,8,4,52,5,0,1607,131,4,170.625,57,0,58,7,6,0,27
Marttila,2010,0,0,0,0,4,66,32,15,198,52,0,9,8,4,69,5,0,1569,115,4,170.625,60,0,49,10,6,0,20
Marttila,2011,0,0,0,0,4,73,37,21,208,59,0,9,8,4,69,5,0,1577,113,4,0,60,0,54,9,6,0,22
Marttila,2012,0,0,0,0,4,58,31,17,215,64,0,9,8,4,61,5,0,1601,110,4,0,59,0,65,11,6,0,28
Marttila,2013,0,0,0,0,4,56,31,14,223,69,0,9,8,4,57,5,0,1636,105,4,0,75,0,63,10,6,0,15
Marttila,2014,0,0,0,0,4,70,28,17,224,68,0,9,8,4,60,5,0,1642,97,4,0,82,0,49,6,6,0,22
Marttila,2015,0,0,0,0,4,70,26,13,222,67,0,9,8,4,51,5,0,1620,103,4,0,88,0,49,9,6,0,19
Marttila,2016,0,0,0,0,4,74,29,17,218,53,0,9,8,4,52,5,0,1479,98,4,0,95,0,56,9,6,0,23
Marttila,2017,0,0,0,0,4,75,45,29,205,56,0,9,8,4,55,5,0,1442,94,4,0,99,0,50,9,6,0,9
Marttila,2018,19.07692308,312.7692308,0,55.23076923,4,30.33333333,21.61538462,6.461538462,196.1538462,34.15384615,0,9,8,4,35.08333333,5,21.92307692,705.4615385,34.92307692,4,45.69230769,60.38461538,127.7692308,15.76923077,4,6,45.46153846,11
Marttila,2019,21,296.9230769,0,53.76923077,4,31.83333333,21.84615385,6.25,201.2307692,31.61538462,0,9,8,4,30.33333333,5,23.38461538,712.5384615,32.69230769,4,42.53846154,53.46153846,116.5384615,15.69230769,9,6,44.69230769,17
Marttila,2020,21.30769231,315.4615385,0,52,4,34.8,25.15384615,7.615384615,201.5384615,29.69230769,0,9,8,4,29.08333333,8,28.23076923,697.3846154,33.15384615,4,48.23076923,68.84615385,127.1538462,22.61538462,12,6,41.61538462,10
Marttila,2021,19.76923077,316.0769231,0,49.53846154,4,28.07692308,25.69230769,8.769230769,197,31.07692308,0,9,8,4,36.72727273,8,23.46153846,700.7692308,41.76923077,4,46.30769231,65,128.3846154,21,4,6,45.53846154,14
Marttila,2022,20.46153846,304.6923077,0,44.69230769,4,30.75,26.92307692,7.923076923,195.1538462,27.76923077,0,9,8,4,32.66666667,8,18.46153846,718,55.23076923,4,45.15384615,49.84615385,125.5384615,17.30769231,8,6,45.53846154,12.5
Marttila,2023,23.15384615,290.6153846,0,41.92307692,4,36.16666667,27.76923077,5.923076923,188.9230769,24.69230769,0,9,8,4,27.46153846,6,20.07692308,697.3076923,39.23076923,4,40.84615385,39.84615385,120.0769231,18.53846154,11,6,52.92307692,10
Marttila,2024,19.5,274.5,0,40.25,4,33.14285714,29.375,7.375,187.375,22.75,0,9,8,4,22.57142857,6,19,625.125,29.25,4,38.125,45.375,111.625,12.875,11,6,49.875,5
Masku,2008,19.5,0,0,0,5,161,109,58,973,240,0,9,8,4,184,6,19,5304,494,5,38.125,72,0,238,38,6,0,94
Masku,2009,0,0,0,0,9,239,171,102,1373,322,0,9,8,5,291,6,19,7637,717,11,38.125,182,0,333,62,6,0,125
Masku,2010,0,0,0,0,6,228,167,104,1394,331,0,9,8,4,310,6,19,7641,658,9,38.125,202,0,371,72,6,0,131
Masku,2011,0,0,0,0,10,232,167,123,1397,356,0,9,8,12,286,6,19,7681,609,5,0,181,0,351,72,6,0,113
Masku,2012,0,0,0,0,14,266,155,110,1390,349,0,9,8,10,264,6,19,7785,665,10,0,208,0,342,76,6,0,100
Masku,2013,0,0,0,0,8,282,171,112,1379,324,0,9,8,9,236,6,19,7708,649,8,0,244,0,331,64,6,0,117
Masku,2014,0,0,0,0,12,277,193,108,1369,317,0,9,8,7,248,6,19,7776,594,6,0,278,0,332,62,6,0,123
Masku,2015,0,0,0,0,12,258,193,110,1345,303,0,9,8,4,246,6,19,7764,585,6,0,286,0,358,82,6,0,95
Masku,2016,0,0,0,0,5,280,192,104,1339,300,0,9,8,8,229,6,19,7200,550,5,0,317,0,316,91,6,0,103
Masku,2017,0,0,0,0,10,286,171,77,1310,281,0,9,8,6,210,13,0,6980,581,5,0,293,0,304,86,6,0,81
Masku,2018,76.84615385,704.0769231,0,97.69230769,9,150.1818182,80.92307692,17.07692308,1234.692308,159.7692308,0,5,8,6,124.0769231,9.888888889,47.53846154,3198.692308,142.7692308,4,90.53846154,151.3076923,347.6153846,102.9230769,11.5,6,100.8461538,15.09090909
Masku,2019,64.69230769,688,0,95,11,124.6666667,88.23076923,20.23076923,1204.461538,154.3846154,0,6.333333333,8,6,130.75,12.83333333,39.53846154,3198.461538,143.5384615,4,82.76923077,137.6923077,348.6923077,100.3846154,13.09090909,6,85.61538462,13.3
Masku,2020,65.07692308,729.5384615,0,97.84615385,8,97.08333333,97.46153846,20.92307692,1197.769231,154,0,7,8,6,113.8461538,9.888888889,62.23076923,3099.538462,154.2307692,4,96.69230769,200.6923077,389.2307692,90.53846154,12.1,6,89,15
Masku,2021,70.38461538,720.7692308,0,102.4615385,6.5,105.5833333,123.4615385,24.92307692,1196.615385,128.7692308,0,8.666666667,8,6,131.8461538,11.7,47.76923077,3220.923077,183.6153846,5.5,94.84615385,164.3076923,399.1538462,105.4615385,13,6,82.84615385,14.83333333
Masku,2022,73.46153846,685.4615385,0,103.6153846,9,163.8333333,149.5384615,32.53846154,1186,141.9230769,0,14.5,8,6,134.0769231,10.09090909,38.61538462,3420.307692,278.6923077,4.75,87.61538462,120.5384615,397.1538462,111.3846154,15.72727273,6,75.84615385,16.22222222
Masku,2023,72.76923077,665.9230769,0,99,9,216.3333333,161.8461538,36,1163.384615,132.4615385,0,10,8,6,129.9230769,11.44444444,36.92307692,3338.769231,174.5384615,4.75,86,115.6153846,414.0769231,95.92307692,15.27272727,5,88.92307692,11.72727273
Masku,2024,79.75,659.875,0,98.25,9,187.4285714,152,34.625,1152.625,106.125,0,6,8,6,92.875,4.25,35.25,2942.75,106,4.75,87.875,116.625,409.125,89.125,8.4,5,96.5,7.833333333
Merijärvi,2008,79.75,0,0,0,9,63,20,10,117,38,0,6,8,6,80,4.25,35.25,833,75,4.75,87.875,44,0,45,4,5,0,18
Merijärvi,2009,0,0,0,0,9,60,18,9,120,32,0,6,8,6,83,4.25,35.25,838,77,4.75,87.875,46,0,43,4,5,0,13
Merijärvi,2010,0,0,0,0,9,60,29,7,115,37,0,6,8,6,84,4.25,35.25,864,80,5,87.875,57,0,39,5,5,0,13
Merijärvi,2011,0,0,0,0,9,59,33,7,123,36,0,6,8,6,80,4.25,35.25,863,60,5,0,54,0,48,5,5,0,20
Merijärvi,2012,0,0,0,0,9,53,33,19,119,39,0,6,8,6,68,4.25,35.25,855,74,5,0,60,0,49,6,5,0,18
Merijärvi,2013,0,0,0,0,9,60,32,15,122,42,0,6,8,6,53,4.25,35.25,792,64,5,0,60,0,57,6,5,0,23
Merijärvi,2014,0,0,0,0,9,62,26,9,120,47,0,6,8,6,59,4.25,35.25,777,58,5,0,53,0,57,5,5,0,16
Merijärvi,2015,0,0,0,0,4,68,23,7,114,48,0,6,8,6,58,4.25,35.25,770,59,5,0,51,0,59,6,5,0,26
Merijärvi,2016,0,0,0,0,4,68,14,5,114,47,0,6,8,6,57,4.25,35.25,699,58,5,0,60,0,66,9,5,0,22
Merijärvi,2017,0,0,0,0,4,56,21,6,110,43,0,6,8,6,49,4.25,0,668,54,5,0,57,0,56,7,5,0,20
Merijärvi,2018,15.92307692,185.8461538,0,29.15384615,4,29.91666667,14.61538462,6.5,109.3846154,25.69230769,0,6,8,6,29.27272727,5,8.769230769,337.5384615,15.92307692,5,28.84615385,27.53846154,78.61538462,23.61538462,6,5,20.46153846,12
Merijärvi,2019,12.23076923,180,0,29.53846154,4,28.66666667,16.07692308,6.4,103.7692308,20.69230769,0,6,8,6,31.90909091,5,8.153846154,331.0769231,20.25,5,30.53846154,22.30769231,78.92307692,19.84615385,4,5,23.30769231,16
Merijärvi,2020,10.38461538,186.6923077,0,29.46153846,4,32.11111111,12.5,4.666666667,102.0769231,19.53846154,0,6,8,6,34.72727273,5,8.769230769,331.0769231,19.46153846,5,36.76923077,23.30769231,80.76923077,18.15384615,7,5,24.84615385,10.5
Merijärvi,2021,12.76923077,176.4615385,0,26.38461538,4,21,10.46153846,5.25,101.9230769,18.53846154,0,6,8,6,24.09090909,6,12.46153846,326.9230769,17.38461538,5,35.53846154,21.92307692,77,18.15384615,8,5,22.46153846,8
Merijärvi,2022,10.69230769,172.3846154,0,25,4,19.27272727,7.769230769,5.333333333,96.38461538,21.23076923,0,6,8,6,20.27272727,4,14.76923077,335.3076923,21.76923077,5,29.76923077,17.46153846,73.53846154,13.15384615,6,5,22.15384615,12
Merijärvi,2023,10.84615385,176.3076923,0,24.61538462,4,20.72727273,9.153846154,4.833333333,92.76923077,17.46153846,0,6,8,6,14.81818182,6,11.30769231,340.2307692,21.46153846,5,27.76923077,18.53846154,72.76923077,16.07692308,6,5,20.53846154,8.5
Merijärvi,2024,11.75,172.75,0,27.25,4,15.85714286,10.75,4.333333333,93.75,13.25,0,6,8,6,15.83333333,6,12.75,310.875,17.125,5,26,18.375,71.125,14.25,6,5,24.25,7
Merikarvia,2008,11.75,0,0,0,4,83,44,34,334,69,0,6,8,6,122,6,12.75,2718,211,4,26,167,0,63,7,5,0,29
Merikarvia,2009,0,0,0,0,4,73,39,31,312,67,0,6,8,6,135,6,12.75,2794,227,4,26,187,0,65,9,5,0,20
Merikarvia,2010,0,0,0,0,4,65,41,23,294,55,0,6,8,6,131,6,12.75,2748,191,6,26,183,0,64,9,5,0,24
Merikarvia,2011,0,0,0,0,4,47,50,32,288,56,0,6,8,6,105,6,12.75,2804,195,6,0,162,0,51,9,5,0,24
Merikarvia,2012,0,0,0,0,4,48,46,36,280,58,0,6,8,6,97,6,12.75,2720,185,5,0,142,0,70,7,5,0,34
Merikarvia,2013,0,0,0,0,4,45,51,45,276,64,0,6,8,6,86,6,12.75,2626,203,8,0,160,0,76,15,5,0,26
Merikarvia,2014,0,0,0,0,4,43,56,36,274,69,0,6,8,6,83,6,12.75,2636,190,4,0,141,0,85,11,5,0,39
Merikarvia,2015,0,0,0,0,5,44,59,35,269,74,0,6,8,6,76,6,12.75,2573,152,4,0,144,0,75,13,5,0,21
Merikarvia,2016,0,0,0,0,5,45,58,35,259,73,0,6,8,6,77,6,12.75,2456,161,4,0,175,0,75,10,5,0,30
Merikarvia,2017,0,0,0,0,5,48,50,25,255,75,0,6,8,6,60,6,0,2443,163,4,0,174,0,74,14,5,0,26
Merikarvia,2018,31.69230769,652.9230769,0,139.6153846,5,28.09090909,23.30769231,7.461538462,233.6153846,45.76923077,0,6,8,6,32.08333333,6,25.53846154,1254.615385,39.30769231,5,108.6153846,100.2307692,232.7692308,25.92307692,11,5,66.30769231,10
Merikarvia,2019,35.69230769,633.5384615,0,132.1538462,5,20.41666667,25.07692308,8.769230769,229.8461538,45.46153846,0,6,8,6,41.36363636,8,27.53846154,1237.923077,43.92307692,5,106.9230769,93.15384615,222.6153846,20.92307692,6,5,64.46153846,13.5
Merikarvia,2020,36.46153846,667.8461538,0,131.4615385,5,20.36363636,30.92307692,8.923076923,222.9230769,41.61538462,0,6,8,6,42.38461538,10,28.15384615,1193.846154,43.61538462,5,119.8461538,105.2307692,237.6923077,25.23076923,9.5,5,67.76923077,13.5
Merikarvia,2021,36.46153846,651.6923077,0,124.5384615,5,20.91666667,33.84615385,7.846153846,222.2307692,38.23076923,0,6,8,6,43.91666667,9,25,1188.769231,43.15384615,5,115.4615385,100.6923077,227.9230769,26.61538462,11,5,61.38461538,11.5
Merikarvia,2022,33.69230769,610.7692308,0,116.0769231,5,27.63636364,36.15384615,6.384615385,223.3076923,36.46153846,0,4,8,6,47.90909091,6,21.53846154,1198.615385,62.76923077,0,107.5384615,74.23076923,214.1538462,20.23076923,9,5,47.69230769,10.5
Merikarvia,2023,32.46153846,578.8461538,0,108.3846154,5,25.53846154,33.07692308,9,223.7692308,30.30769231,0,4,8,6,42.90909091,8,22.76923077,1163.769231,57.76923077,0,101.2307692,64.53846154,218.6923077,22.07692308,8,5,41.23076923,24
Merikarvia,2024,30.625,569.875,0,108.625,5,22.71428571,38.375,5.857142857,225.25,27.875,0,4,8,6,39,8,27,1029.5,40.625,0,100,61,212.75,20.75,4,5,50.25,24
Miehikkälä,2008,30.625,0,0,0,5,66,41,25,205,42,0,4,8,6,84,8,27,1847,150,0,100,84,0,42,8,5,0,9
Miehikkälä,2009,0,0,0,0,5,65,30,17,212,43,0,4,8,6,86,8,27,1809,147,0,100,101,0,32,8,5,0,13
Miehikkälä,2010,0,0,0,0,5,61,26,11,205,39,0,4,8,6,65,8,27,1775,116,0,100,104,0,37,4,5,0,9
Miehikkälä,2011,0,0,0,0,5,55,23,15,197,33,0,4,8,6,73,8,27,1756,125,0,0,99,0,40,4,5,0,19
Miehikkälä,2012,0,0,0,0,5,68,22,13,199,29,0,4,8,6,65,8,27,1722,126,0,0,92,0,49,8,5,0,15
Miehikkälä,2013,0,0,0,0,5,64,39,11,189,34,0,4,8,6,65,8,27,1699,110,4,0,88,0,30,9,5,0,6
Miehikkälä,2014,0,0,0,0,5,57,43,12,184,35,0,4,8,6,53,8,27,1646,103,4,0,99,0,26,6,5,0,10
Miehikkälä,2015,0,0,0,0,5,56,34,10,176,24,0,4,8,6,59,8,27,1612,107,4,0,107,0,17,4,5,0,8
Miehikkälä,2016,0,0,0,0,5,54,23,6,165,16,0,4,8,6,46,8,27,1458,115,4,0,90,0,24,4,5,0,11
Miehikkälä,2017,0,0,0,0,5,54,24,15,162,21,0,4,8,6,49,8,0,1406,112,4,0,107,0,28,6,5,0,7
Miehikkälä,2018,21.53846154,512.4615385,0,112.4615385,5,25.58333333,12.33333333,6.666666667,144.4615385,15.84615385,0,4,8,6,28.46153846,4,16.15384615,787.2307692,27.07692308,4,67,73.07692308,135.6923077,8.538461538,7,5,35.30769231,6
Miehikkälä,2019,15.69230769,492.1538462,0,106.2307692,5,20.72727273,13,7,132.9230769,15.30769231,0,4,8,6,27.15384615,4,15.38461538,779,27.53846154,4,66.92307692,64.46153846,128.6153846,6.454545455,7,5,35.76923077,4
Miehikkälä,2020,16.30769231,512.2307692,0,94.38461538,5,20,11.38461538,5,129.1538462,11,0,4,8,6,35.18181818,4,18,757.5384615,19.38461538,4,79,75.23076923,138.3076923,6.4,7,5,30.38461538,7
Miehikkälä,2021,15.84615385,502.6923077,0,91.23076923,5,17.5,14.30769231,5,123.7692308,7,0,4,8,6,37.18181818,4,16.30769231,753.1538462,25.46153846,4,80.92307692,63.84615385,143.9230769,9.666666667,7,5,29.84615385,13
Miehikkälä,2022,15.92307692,485.9230769,0,85,5,26.08333333,11.84615385,4,116.9230769,10.92307692,0,4,8,6,36.72727273,4,18.38461538,766.1538462,41.69230769,4,83,57.76923077,138.1538462,12.69230769,6,5,29.30769231,9
Miehikkälä,2023,12.76923077,471.1538462,0,90.61538462,5,30.66666667,11.09090909,4,104.2307692,9.230769231,0,4,8,6,30.63636364,4,18.84615385,749.6153846,29.30769231,4,79.76923077,50.38461538,131,9.307692308,6,5,28,6
Miehikkälä,2024,14.875,456,0,95,5,23.14285714,11.25,4,104.25,9.75,0,4,8,6,28,4,27.875,675.75,18.875,4,76.625,51.625,135.625,11,6,5,38.25,6
Mikkeli,2008,14.875,0,0,0,34,423,969,643,5185,1164,0,4,78,6,3315,4,27.875,37596,2946,126,76.625,2643,0,1184,175,5,0,424
Mikkeli,2009,0,0,0,0,42,402,970,681,5118,1114,0,4,65,53,3447,4,27.875,37881,2943,126,76.625,2791,0,1162,189,5,0,460
Mikkeli,2010,0,0,0,0,45,417,920,625,5067,1073,0,4,39,68,3357,4,27.875,38261,2860,128,76.625,2892,0,1183,195,5,0,436
Mikkeli,2011,0,0,0,0,58,434,913,610,5009,1095,0,4,28,76,3328,4,27.875,38993,2742,114,0,2808,0,1275,221,5,0,449
Mikkeli,2012,0,0,0,0,40,438,964,711,4994,1153,0,4,36,81,3230,4,27.875,39111,2702,128,0,2880,0,1251,237,5,0,437
Mikkeli,2013,0,0,0,0,61,578,1232,844,5427,1235,0,4,31,105,3377,4,27.875,43248,2928,126,0,3467,0,1352,281,5,0,501
Mikkeli,2014,0,0,0,0,68,542,1277,854,5356,1235,0,4,16,94,3415,4,27.875,43515,2962,101,0,3636,0,1383,311,5,0,498
Mikkeli,2015,0,0,0,0,54,493,1342,799,5310,1204,0,4,10,104,3453,4,27.875,43200,2903,123,0,3712,0,1422,308,5,0,484
Mikkeli,2016,0,0,0,0,50,436,1247,744,5303,1188,0,4,9,123,3362,4,27.875,39329,2917,102,0,3804,0,1337,282,5,0,464
Mikkeli,2017,0,0,0,0,42,404,1167,613,5198,1113,0,19,9,101,3219,48,0,38482,2866,91,0,3718,0,1306,289,5,0,414
Mikkeli,2018,580.2307692,6744.153846,25.08333333,2350.076923,12.76923077,145.3846154,540.1538462,237.2307692,4894.538462,644.0769231,0,81.33333333,5,31.33333333,1967.153846,27.92307692,1244.692308,19339,719,45.30769231,1167.615385,2267.692308,2774.230769,453.0769231,36.92307692,5,3558.769231,58.69230769
Mikkeli,2019,582.6923077,6596,26.69230769,2367.538462,11.66666667,145.6153846,591.4615385,258.6153846,4823.153846,605.7692308,0,81,6,12.33333333,1900.846154,25.45454545,1250.923077,19362.84615,748.1538462,45,1151.076923,2147.307692,2749.923077,433.9230769,34.84615385,5,3423.230769,57.69230769
Mikkeli,2020,662.1538462,7036,39.53846154,2396,10.33333333,139.3846154,606.9230769,272.3846154,4746.153846,554.2307692,0,68.75,4,10.33333333,1862.076923,27.15384615,1548.692308,18556.61538,770.6153846,56.07692308,1347.923077,2362.769231,3000.615385,444.6153846,40.76923077,5,3436.461538,62.53846154
Mikkeli,2021,636.0769231,6947.846154,24.61538462,2379.307692,9.7,154.7692308,719.7692308,283,4642.230769,532.3076923,0,74,5,6,1766.692308,35,1421.769231,18517.69231,908.9230769,43.84615385,1379,2187.615385,2947.692308,436.3076923,43.46153846,5,3290.769231,55.53846154
Mikkeli,2022,608.3076923,6771,11.30769231,2313.384615,10.46153846,212.0769231,787.3846154,319.1538462,4583.615385,522.3076923,0,68.5,6.5,6,1693,29.84615385,1336.384615,18767.53846,1493.076923,58.46153846,1387.384615,1849.538462,2882.230769,415.7692308,31.07692308,5,3120.923077,50.61538462
Mikkeli,2023,588,6667.846154,5.333333333,2316.846154,11,232.3076923,827.8461538,339.9230769,4513.769231,467.1538462,0,60.25,18.42857143,6,1654.384615,29,1293.538462,18852.69231,899.2307692,59.53846154,1375.923077,1802,2918.615385,383.6923077,34.30769231,11.25,3131.692308,50.53846154
Mikkeli,2024,579.75,6551.125,5.333333333,2508.125,7.5,213.2857143,708.625,283.875,4490.25,375,0,51,20,6,1365.875,12.375,1259.125,16800.125,565.625,52.625,1355.5,1751.375,2853.375,363.625,33.25,11.25,3406.25,27.625
Muhos,2008,579.75,0,0,0,17,216,184,130,1137,370,0,51,12,6,348,12.375,1259.125,6532,690,12,1355.5,271,0,368,51,11.25,0,142
Muhos,2009,0,0,0,0,15,237,184,113,1144,384,0,51,9,8,384,12.375,1259.125,6498,615,11,1355.5,321,0,402,54,11.25,0,154
Muhos,2010,0,0,0,0,22,229,176,132,1135,383,0,51,5,4,410,12.375,1259.125,6606,600,15,1355.5,328,0,392,59,11.25,0,126
Muhos,2011,0,0,0,0,16,232,196,114,1136,365,0,51,5,6,379,12.375,1259.125,6701,600,25,0,342,0,386,53,11.25,0,145
Muhos,2012,0,0,0,0,23,241,194,108,1124,373,0,51,4,5,360,12.375,1259.125,6612,619,10,0,362,0,419,56,11.25,0,153
Muhos,2013,0,0,0,0,24,259,219,105,1117,377,0,51,4,6,330,12.375,1259.125,6566,610,10,0,422,0,416,65,11.25,0,144
Muhos,2014,0,0,0,0,20,269,237,117,1108,375,0,51,4,8,303,12.375,1259.125,6537,584,4,0,471,0,386,71,11.25,0,126
Muhos,2015,0,0,0,0,20,221,240,111,1108,360,0,51,4,7,325,12.375,1259.125,6585,560,4,0,484,0,395,55,11.25,0,141
Muhos,2016,0,0,0,0,16,268,246,103,1092,349,0,51,4,4,303,12.375,1259.125,5888,548,9,0,492,0,338,62,11.25,0,97
Muhos,2017,0,0,0,0,12,264,243,71,1106,339,0,51,4,8,284,12,0,5897,555,5,0,515,0,304,65,11.25,0,105
Muhos,2018,119.3846154,917.7692308,0,318.6153846,13,164.8333333,137.6153846,30,1054.692308,214.6153846,0,5.5,4,8,158.3076923,9.75,144.1538462,2828.230769,157.1538462,4.6,163.4615385,312.2307692,569.0769231,121.9230769,12.5,11.25,275.5384615,15.08333333
Muhos,2019,115.4615385,905.5384615,2.666666667,315.7692308,14,152,152.0769231,38,1022.307692,198.3076923,0,8.333333333,4,8,174.6153846,9.666666667,125.7692308,2845.384615,162.1538462,4.833333333,166.6153846,295.8461538,547.6923077,101.3846154,15,11.25,265.0769231,13.33333333
Muhos,2020,116.7692308,979.7692308,4.230769231,334.3846154,9.5,116.0833333,162,41.23076923,1007,176.6923077,0,9.666666667,4,8,192.3846154,10.66666667,153.8461538,2792.923077,171.4615385,6.888888889,200.5384615,323.7692308,605.1538462,117,11.83333333,11.25,279.7692308,16.46153846
Muhos,2021,117.8461538,973.4615385,4,344.3846154,8.5,109,181.4615385,53.61538462,1004.307692,158.7692308,0,5,4,8,188,14.2,160.5384615,2822.846154,175.8461538,6.1,213.0769231,315.1538462,604.8461538,116.0769231,12,11.25,275.3846154,15
Muhos,2022,98.92307692,968.2307692,4,343.3846154,7,143.25,169.3846154,45.38461538,1002.923077,146,0,6.666666667,4,8,168.7692308,13,153.6153846,2913,283.0769231,5.5,221.1538462,261.6923077,601.3076923,108.6153846,11.42857143,11.25,257.7692308,13.61538462
Muhos,2023,85.84615385,950.2307692,4,341.8461538,13,170.75,167.4615385,51.38461538,979.7692308,131.4615385,0,9,4.5,8,165.1538462,16.66666667,131.4615385,2918.846154,193.3846154,8.384615385,215.0769231,230.4615385,600.6923077,102.1538462,15.5,9,259,12.23076923
Muhos,2024,73.875,932.625,4,368.75,13,140.75,153.5,42.875,964.875,110.375,0,9,5,8,152.875,6,115.625,2535.125,135.25,5.5,215.25,221.75,576.625,99,7,9,290,7
Multia,2008,73.875,0,0,0,4,31,28,21,189,34,0,9,5,8,72,6,115.625,1445,94,5.5,215.25,93,0,48,4,9,0,18
Multia,2009,0,0,0,0,4,28,29,24,181,32,0,9,5,8,80,6,115.625,1476,93,5.5,215.25,91,0,41,6,9,0,15
Multia,2010,0,0,0,0,4,26,20,14,181,35,0,9,5,8,75,6,115.625,1455,103,5.5,215.25,90,0,38,5,9,0,20
Multia,2011,0,0,0,0,4,22,25,15,161,39,0,9,5,8,81,6,115.625,1418,98,5.5,0,89,0,47,4,9,0,10
Multia,2012,0,0,0,0,4,24,19,13,157,34,0,9,5,8,58,6,115.625,1374,94,4,0,90,0,31,10,9,0,10
Multia,2013,0,0,0,0,4,23,25,17,157,29,0,9,5,8,52,6,115.625,1325,88,4,0,87,0,47,10,9,0,22
Multia,2014,0,0,0,0,5,31,30,16,151,37,0,9,5,8,53,6,115.625,1345,74,4,0,96,0,39,10,9,0,6
Multia,2015,0,0,0,0,5,31,24,16,147,38,0,9,5,8,55,6,115.625,1290,77,4,0,107,0,25,4,9,0,7
Multia,2016,0,0,0,0,5,37,20,10,137,27,0,9,5,8,46,6,115.625,1215,83,4,0,107,0,26,4,9,0,11
Multia,2017,0,0,0,0,5,35,26,14,135,27,0,9,5,8,38,6,0,1123,74,4,0,97,0,34,6,9,0,9
Multia,2018,21.92307692,385.2307692,3.666666667,66.07692308,5,20.81818182,12.92307692,5.285714286,122.3076923,18.61538462,0,9,5,8,25.72727273,6,21,613.2307692,20.46153846,4,51.92307692,59.15384615,116.9230769,8.692307692,6,9,42,6
Multia,2019,20.92307692,381,4.5,62.84615385,5,18.81818182,16.61538462,6,117.3076923,15.69230769,0,9,5,8,27.90909091,4,24.38461538,609.9230769,21.92307692,4,52.23076923,58.69230769,110.3846154,9.615384615,5,9,45.38461538,10
Multia,2020,22.30769231,404.0769231,5.538461538,60.38461538,5,16.27272727,14.84615385,4.857142857,116.6153846,13.07692308,0,9,5,8,27.90909091,4,28.15384615,585.4615385,20.30769231,4,60.23076923,55.38461538,121.6923077,11.92307692,5,9,44.23076923,10
Multia,2021,17.38461538,379.3076923,4.166666667,56.23076923,5,15,19.07692308,4.714285714,106.6153846,13.07692308,0,9,5,8,26.72727273,4,27.23076923,572.6153846,21,4,57.84615385,47.15384615,120.4615385,8.923076923,7,9,42.76923077,7
Multia,2022,18.15384615,354.0769231,4.166666667,60.15384615,5,16.63636364,17.61538462,6.75,100.4615385,13.46153846,0,9,5,8,21.09090909,4,30.07692308,564.7692308,23.69230769,4,55.69230769,46,123,8,7,9,38.84615385,8
Multia,2023,15.07692308,334.3076923,4.166666667,59.38461538,5,12.58333333,16.92307692,6.692307692,102.8461538,11.69230769,0,9,5,8,24.90909091,4,24.84615385,550.7692308,20,0,50.61538462,40.30769231,122.3846154,8.923076923,7,9,37.53846154,7
Multia,2024,12.375,322.375,4.166666667,66.75,5,7.833333333,15.75,4.833333333,97.875,8.625,0,9,5,8,21.66666667,4,21.875,487.5,16.625,0,48.75,35.625,116.875,6.5,7,9,34,7
